;;11 Uhr;45;14;3
;;13 Uhr;61;12;3
;;15 Uhr;68;12;3
;;17 Uhr;34;11;3
;;19 Uhr;8;0;0
;;;;;
Mittwoch,;04.04.2018;9 Uhr;24;1;1
;;11 Uhr;48;10;3
;;13 Uhr;61;11;3
;;15 Uhr;60;11;3
;;17 Uhr;36;9;3
;;19 Uhr;12;0;0
;;;;;
Donnerstag,;05.04.2018;9 Uhr;18;10;2
;;11 Uhr;59;15;3
;;13 Uhr;51;9;3
;;15 Uhr;65;9;2
;;17 Uhr;45;9;2
;;19 Uhr;14;2;1
;;;;;
Freitag,;06.04.2018;9 Uhr;15;2;1
;;11 Uhr;45;8;2
;;13 Uhr;49;10;3
;;15 Uhr;56;11;3
;;17 Uhr;23;4;2
;;19 Uhr;8;0;0
;;;;;
Samstag,;07.04.2018;9 Uhr;15;0;0
;;11 Uhr;42;3;1
;;13 Uhr;37;3;1
;;15 Uhr;36;8;3
;;17 Uhr;0;0;
;;19 Uhr;0;0;
;;;;;
Montag,;09.04.2018;9 Uhr;17;7;3
;;11 Uhr;35;12;3
;;13 Uhr;45;7;2
;;15 Uhr;58;9;3
;;17 Uhr;49;5;2
;;19 Uhr;16;3;1
;;;;;
Dienstag,;10.04.2018;9 Uhr;18;0;0
;;11 Uhr;44;5;2
;;13 Uhr;36;8;3
;;15 Uhr;58;6;2
;;17 Uhr;39;5;2
;;19 Uhr;14;2;1
;;;;;
Mittwoch,;11.04.2018;9 Uhr;17;0;0
;;11 Uhr;45;13;3
;;13 Uhr;47;10;3
;;15 Uhr;57;0;0
;;17 Uhr;43;0;0
;;19 Uhr;17;2;1
;;;;;
Donnerstag,;12.04.2018;9 Uhr;12;6;3
;;11 Uhr;46;6;2
;;13 Uhr;44;11;3
;;15 Uhr;48;7;2
;;17 Uhr;46;8;3
;;19 Uhr;10;0;0
;;;;;
Freitag,;13.04.2018;9 Uhr;12;0;0
;;11 Uhr;48;6;2
;;13 Uhr;51;6;3
;;15 Uhr;60;5;2
;;17 Uhr;51;2;1
;;19 Uhr;11;0;0
