;;17 - 18 Uhr;6;0;0
;;18 - 19 Uhr;2;0;0
;;19 - 20 Uhr;0;0;0
;;Telefon;9;;
;;Email;4;;
;;Intensiv;6;;
;;;;;
Dienstag,;19.01.2016;8 - 9 Uhr;1;0;0
;;9 - 10 Uhr;5;0;0
;;10 - 11 Uhr;2;0;0
;;11 - 12 Uhr;5;0;0
;;12 - 13 Uhr;2;0;0
;;13 - 14 Uhr;8;0;0
;;14 - 15 Uhr;6;0;0
;;15 - 16 Uhr;8;0;0
;;16 - 17 Uhr;4;0;0
;;17 - 18 Uhr;4;0;0
;;18 - 19 Uhr;5;0;0
;;19 - 20 Uhr;0;0;0
;;Telefon;2;;
;;Email;0;0;0
;;Intensiv;3;;
;;;;;
Mittwoch,;20.01.2016;8 - 9 Uhr;2;0;0
;;9 - 10 Uhr;3;0;0
;;10 - 11 Uhr;5;0;0
;;11 - 12 Uhr;9;0;0
;;12 - 13 Uhr;9;0;0
;;13 - 14 Uhr;13;0;0
;;14 - 15 Uhr;4;0;0
;;15 - 16 Uhr;5;0;0
;;16 - 17 Uhr;6;0;0
;;17 - 18 Uhr;4;0;0
;;18 - 19 Uhr;5;0;0
;;19 - 20 Uhr;1;0;0
;;Telefon;8;;
;;Email;4;;
;;Intensiv;6;;
;;;;;
Donnerstag,;21.01.2016;8 - 9 Uhr;4;0;0
;;9 - 10 Uhr;8;0;0
;;10 - 11 Uhr;7;0;0
;;11 - 12 Uhr;7;0;0
;;12 - 13 Uhr;4;0;0
;;13 - 14 Uhr;3;0;0
;;14 - 15 Uhr;4;0;0
;;15 - 16 Uhr;2;0;0
;;16 - 17 Uhr;5;0;0
;;17 - 18 Uhr;8;0;0
;;18 - 19 Uhr;2;0;0
;;19 - 20 Uhr;2;0;0
;;Telefon;7;;
;;Email;8;;
;;Intensiv;9;;
;;;;;
Freitag,;22.01.2016;8 - 9 Uhr;5;0;0
;;9 - 10 Uhr;2;0;0
;;10 - 11 Uhr;7;0;0
;;11 - 12 Uhr;10;0;0
;;12 - 13 Uhr;7;0;0
;;13 - 14 Uhr;4;0;0
;;14 - 15 Uhr;3;0;0
;;15 - 16 Uhr;2;0;0
;;16 - 17 Uhr;2;0;0
;;17 - 18 Uhr;1;0;0
;;18 - 19 Uhr;2;0;0
;;19 - 20 Uhr;3;0;0
;;Telefon;8;;
;;Email;7;;
;;Intensiv;6;;
;;;;;
Samstag,;23.01.2016;8 - 9 Uhr;2;0;0
;;9 - 10 Uhr;0;0;0
;;10 - 11 Uhr;0;0;0
;;11 - 12 Uhr;2;0;0
;;12 - 13 Uhr;11;0;0
;;13 - 14 Uhr;3;0;0
;;14 - 15 Uhr;2;0;0
;;15 - 16 Uhr;4;0;0
;;16 - 17 Uhr;0;0;0
;;17 - 18 Uhr;0;0;0
;;18 - 19 Uhr;0;0;0
;;19 - 20 Uhr;0;0;0
;;Telefon;2;;
;;Email;0;0;0
;;Intensiv;0;0;0
;;;;;
Sonntag,;24.01.2016;8 - 9 Uhr;0;0;0
;;9 - 10 Uhr;0;0;0
;;10 - 11 Uhr;0;0;0
;;11 - 12 Uhr;0;0;0
;;12 - 13 Uhr;0;0;0
;;13 - 14 Uhr;0;0;0
;;14 - 15 Uhr;0;0;0
;;15 - 16 Uhr;0;0;0
;;16 - 17 Uhr;0;0;0
;;17 - 18 Uhr;0;0;0
;;18 - 19 Uhr;0;0;0
;;19 - 20 Uhr;0;0;0
;;Telefon;0;0;0
;;Email;0;0;0
;;Intensiv;0;0;0
;;;;;
Montag,;25.01.2016;8 - 9 Uhr;1;0;0
;;9 - 10 Uhr;5;0;0
;;10 - 11 Uhr;3;0;0
;;11 - 12 Uhr;6;0;0
;;12 - 13 Uhr;5;0;0
;;13 - 14 Uhr;7;0;0
;;14 - 15 Uhr;5;0;0
;;15 - 16 Uhr;4;0;0
;;16 - 17 Uhr;9;0;0
