;;11 Uhr;0;1;0;0;5;16;2;6;3
;;13 Uhr;0;4;0;3;7;27;3;7;3
;;15 Uhr;0;3;1;3;5;24;3;8;3
;;17 Uhr;0;2;0;2;4;20;2;16;5
;;19 Uhr;0;0;0;0;1;10;0;4;2
;;;;;;;;;;;
Freitag,;03.03.2017;9 Uhr;1;2;0;1;5;8;2;9;5
;;11 Uhr;0;6;0;1;7;15;2;14;7
;;13 Uhr;0;4;0;0;7;11;2;15;6
;;15 Uhr;1;6;1;3;12;16;2;17;7
;;17 Uhr;0;5;0;6;9;14;2;10;3
;;19 Uhr;0;3;0;2;5;11;1;7;2
;;;;;;;;;;;
Samstag,;04.03.2017;9 Uhr;0;5;0;0;4;17;1;6;3
;;11 Uhr;0;8;0;0;6;23;3;9;4
;;13 Uhr;1;9;0;2;7;23;4;8;4
;;15 Uhr;1;13;0;5;12;26;6;12;7
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Montag,;06.03.2017;9 Uhr;0;0;0;0;0;0;0;0;0
;;11 Uhr;0;0;0;0;0;0;0;0;0
;;13 Uhr;0;0;0;0;0;0;0;0;0
;;15 Uhr;0;0;0;0;0;0;0;0;0
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Dienstag,;07.03.2017;9 Uhr;0;3;0;0;4;12;2;10;4
;;11 Uhr;0;7;3;3;8;24;8;19;8
;;13 Uhr;0;5;2;2;10;27;11;16;7
;;15 Uhr;0;9;3;5;10;23;5;28;8
;;17 Uhr;0;5;4;2;6;15;2;14;6
;;19 Uhr;0;2;0;0;2;14;0;0;0
;;;;;;;;;;;
Mittwoch,;08.03.2017;9 Uhr;0;4;1;0;6;17;4;5;1
;;11 Uhr;0;6;0;2;7;32;4;18;6
;;13 Uhr;0;5;0;0;4;21;3;24;8
;;15 Uhr;0;4;0;0;7;29;10;19;7
;;17 Uhr;0;3;0;0;6;18;6;7;4
;;19 Uhr;0;0;0;1;3;3;0;4;2
;;;;;;;;;;;
Donnerstag,;09.03.2017;9 Uhr;0;2;0;0;1;15;2;6;3
;;11 Uhr;0;3;1;2;5;26;2;7;4
;;13 Uhr;0;4;0;2;5;19;4;12;5
;;15 Uhr;1;5;0;2;5;33;8;15;6
;;17 Uhr;0;5;1;2;2;21;4;5;3
;;19 Uhr;0;3;0;0;3;12;0;4;2
;;;;;;;;;;;
Freitag,;10.03.2017;9 Uhr;0;0;1;1;3;7;1;8;4
;;11 Uhr;0;4;1;3;1;9;4;12;6
;;13 Uhr;0;8;0;2;4;5;5;19;8
;;15 Uhr;0;8;0;0;2;21;5;17;8
;;17 Uhr;0;5;0;0;6;18;4;15;7
;;19 Uhr;0;1;0;0;6;10;1;15;7
;;;;;;;;;;;
Samstag,;11.03.2017;9 Uhr;0;9;0;0;5;21;2;4;3
;;11 Uhr;0;15;0;0;14;26;2;12;6
;;13 Uhr;0;14;0;1;13;23;2;14;6
;;15 Uhr;0;5;0;2;13;20;5;13;6
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Montag,;13.03.2017;9 Uhr;0;2;0;0;3;21;4;11;4
;;11 Uhr;1;4;0;0;9;31;5;21;8
;;13 Uhr;0;8;1;0;7;43;5;21;8
;;15 Uhr;0;13;2;1;10;46;5;22;8
;;17 Uhr;0;7;2;0;4;31;3;12;5
;;19 Uhr;0;5;0;1;3;14;1;8;3
;;;;;;;;;;;
Dienstag,;14.03.2017;9 Uhr;0;2;0;2;5;9;2;7;3
;;11 Uhr;0;5;3;7;9;22;6;11;4
;;13 Uhr;0;3;0;2;4;25;5;13;4
;;15 Uhr;0;4;0;4;4;22;3;19;8
;;17 Uhr;0;2;2;4;4;13;4;9;4
;;19 Uhr;0;0;0;0;5;7;2;2;1
;;;;;;;;;;;
Mittwoch,;15.03.2017;9 Uhr;0;1;0;1;4;16;2;13;5
;;11 Uhr;0;6;0;3;5;25;4;24;8
;;13 Uhr;1;9;1;0;9;20;8;19;8
;;15 Uhr;0;11;0;2;7;35;5;20;8
;;17 Uhr;0;0;0;3;3;23;6;8;4
;;19 Uhr;1;2;0;1;2;7;3;6;3
;;;;;;;;;;;
Donnerstag,;16.03.2017;9 Uhr;0;0;0;1;2;9;4;4;2
;;11 Uhr;0;3;1;1;8;20;4;9;5
;;13 Uhr;0;6;2;3;10;27;6;20;8
;;15 Uhr;0;8;0;3;8;33;7;19;8
;;17 Uhr;0;4;0;1;4;17;4;10;4
;;19 Uhr;0;1;0;0;2;8;2;3;1
;;;;;;;;;;;
Freitag,;17.03.2017;9 Uhr;0;0;0;0;4;12;1;4;2
;;11 Uhr;0;0;0;0;5;20;7;11;5
;;13 Uhr;0;3;0;0;4;18;5;6;4
;;15 Uhr;0;6;0;2;6;19;6;16;6
;;17 Uhr;0;6;0;5;4;21;7;12;4
;;19 Uhr;0;4;0;3;6;12;3;15;4
;;;;;;;;;;;
Samstag,;18.03.2017;9 Uhr;0;5;0;0;2;16;2;8;2
;;11 Uhr;0;9;0;2;7;23;3;17;6
;;13 Uhr;1;14;0;3;8;27;7;8;4
;;15 Uhr;1;8;0;4;11;25;7;21;7
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Montag,;20.03.2017;9 Uhr;0;2;0;0;1;17;5;0;0
;;11 Uhr;0;7;0;2;3;22;8;19;6
;;13 Uhr;0;15;0;3;6;30;7;25;7
;;15 Uhr;1;27;4;7;10;53;9;26;7
;;17 Uhr;0;23;1;6;9;51;9;25;7
;;19 Uhr;0;10;0;1;8;29;6;13;4
;;;;;;;;;;;
Dienstag,;21.03.2017;9 Uhr;0;1;1;0;0;11;2;9;4
;;11 Uhr;0;6;1;1;0;15;4;8;13
;;13 Uhr;0;6;0;2;4;17;6;13;5
;;15 Uhr;1;11;1;3;8;21;5;11;5
;;17 Uhr;1;8;0;2;9;18;7;7;3
;;19 Uhr;0;2;0;0;4;11;1;9;3
;;;;;;;;;;;
Mittwoch,;22.03.2017;9 Uhr;0;5;0;1;3;20;4;6;2
;;11 Uhr;0;13;0;6;7;39;8;20;7
;;13 Uhr;0;11;1;4;5;23;12;22;8
;;15 Uhr;0;23;0;8;10;33;11;19;7
;;17 Uhr;0;13;1;3;9;18;7;10;5
;;19 Uhr;0;3;2;3;9;12;6;8;3
;;;;;;;;;;;
Donnerstag,;23.03.2017;9 Uhr;0;2;0;1;3;13;4;6;2
;;11 Uhr;0;5;0;1;5;19;7;12;3
;;13 Uhr;0;14;2;8;11;34;9;24;8
;;15 Uhr;0;16;0;6;15;41;9;19;6
;;17 Uhr;0;12;1;5;9;30;8;17;5
;;19 Uhr;0;9;0;2;5;14;5;7;2
;;;;;;;;;;;
Freitag,;24.03.2017;9 Uhr;0;4;0;0;2;9;3;12;6
;;11 Uhr;0;8;0;0;10;21;10;20;8
;;13 Uhr;0;9;0;1;4;22;10;16;7
;;15 Uhr;0;6;0;2;9;24;10;16;8
;;17 Uhr;0;6;1;1;5;22;9;18;8
;;19 Uhr;0;5;0;0;3;15;5;9;3
;;;;;;;;;;;
Samstag,;25.03.2017;9 Uhr;0;9;0;0;3;21;3;8;4
;;11 Uhr;0;21;0;5;12;43;6;21;8
;;13 Uhr;0;21;0;6;14;49;8;24;8
;;15 Uhr;0;12;0;7;16;52;7;10;5
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Montag,;27.03.2017;9 Uhr;0;1;0;0;1;9;4;4;2
;;11 Uhr;0;2;0;0;1;25;4;15;5
;;13 Uhr;0;8;1;4;10;39;8;13;5
;;15 Uhr;1;14;0;8;13;45;9;24;7
;;17 Uhr;0;6;0;3;5;27;6;14;5
;;19 Uhr;0;2;0;2;3;17;4;7;3
;;;;;;;;;;;
Dienstag,;28.03.2017;9 Uhr;0;2;0;0;2;11;3;6;3
;;11 Uhr;0;10;0;2;4;27;5;18;6
;;13 Uhr;0;10;1;4;11;42;9;24;8
;;15 Uhr;0;11;0;3;10;49;8;21;7
;;17 Uhr;0;10;0;3;6;23;4;14;6
;;19 Uhr;0;4;0;0;3;8;4;1;1
;;;;;;;;;;;
Mittwoch,;29.03.2017;9 Uhr;2;6;0;0;5;22;4;11;4
;;11 Uhr;2;9;1;1;6;26;5;25;8
;;13 Uhr;1;7;1;0;6;23;8;20;8
;;15 Uhr;1;23;0;1;6;33;13;22;8
;;17 Uhr;0;7;0;3;6;25;11;14;5
;;19 Uhr;0;4;0;0;6;9;6;6;3
;;;;;;;;;;;
Donnerstag,;30.03.2017;9 Uhr;1;6;0;1;4;23;3;16;7
;;11 Uhr;0;6;1;1;15;42;7;20;7
;;13 Uhr;0;8;2;3;15;42;7;20;7
;;15 Uhr;0;10;2;5;13;43;9;21;8
;;17 Uhr;0;6;0;3;7;31;5;14;5
;;19 Uhr;0;2;0;3;5;19;3;8;3
;;;;;;;;;;;
Freitag,;31.03.2017;9 Uhr;2;1;0;0;4;9;2;13;8
;;11 Uhr;2;10;0;4;5;18;5;17;8
;;13 Uhr;1;8;0;3;6;23;7;12;6
;;15 Uhr;1;10;0;3;7;25;7;15;7
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Samstag,;01.04.2017;9 Uhr;0;4;0;5;3;20;3;8;4
;;11 Uhr;1;7;0;5;14;39;3;21;8
;;13 Uhr;1;10;2;8;16;44;6;22;8
;;15 Uhr;2;11;3;10;16;46;7;15;5
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Montag,;03.04.2017;9 Uhr;1;4;0;0;4;19;4;4;2
;;11 Uhr;2;12;0;0;7;31;4;24;8
;;13 Uhr;2;21;2;3;8;42;8;26;8
;;15 Uhr;3;32;0;10;11;64;9;27;8
;;17 Uhr;2;16;0;7;7;44;7;23;7
;;19 Uhr;0;5;0;4;3;21;4;10;3
;;;;;;;;;;;
Dienstag,;04.04.2017;9 Uhr;0;5;0;0;4;20;4;8;3
;;11 Uhr;0;14;0;2;8;35;8;20;7
;;13 Uhr;0;19;0;2;8;41;8;21;7
;;15 Uhr;0;22;1;3;8;61;8;24;8
;;17 Uhr;0;9;0;1;7;22;8;8;4
;;19 Uhr;0;4;0;1;4;3;4;6;3
;;;;;;;;;;;
Mittwoch,;05.04.2017;9 Uhr;0;7;0;1;5;23;5;9;3
;;11 Uhr;0;16;2;5;10;49;9;24;8
;;13 Uhr;0;13;3;6;7;28;6;21;8
;;15 Uhr;0;26;2;10;9;34;10;21;8
;;17 Uhr;0;11;0;4;8;24;7;12;5
;;19 Uhr;0;1;0;3;4;9;1;0;0
;;;;;;;;;;;
Donnerstag,;06.04.2017;9 Uhr;0;4;0;2;2;13;6;18;8
;;11 Uhr;0;9;0;5;7;20;12;17;8
;;13 Uhr;0;14;2;4;8;33;12;20;8
;;15 Uhr;0;20;2;7;8;41;11;21;8
;;17 Uhr;0;9;0;2;5;20;7;14;5
;;19 Uhr;0;4;0;0;5;15;3;8;3
;;;;;;;;;;;
Freitag,;07.04.2017;9 Uhr;0;2;0;0;3;14;2;5;3
;;11 Uhr;0;4;0;0;6;34;4;20;8
;;13 Uhr;0;13;0;1;7;42;10;12;6
;;15 Uhr;0;12;0;0;7;44;8;17;7
;;17 Uhr;0;4;0;2;6;21;5;11;5
;;19 Uhr;0;5;0;0;5;8;4;0;0
;;;;;;;;;;;
Samstag,;08.04.2017;9 Uhr;0;7;0;0;5;21;4;14;5
;;11 Uhr;0;11;0;0;13;41;5;21;8
;;13 Uhr;3;12;0;3;9;27;10;19;8
;;15 Uhr;0;12;0;7;13;43;9;15;6
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Montag,;10.04.2017;9 Uhr;0;3;0;1;4;19;5;14;5
;;11 Uhr;0;21;0;3;6;33;16;26;8
;;13 Uhr;1;26;0;3;9;41;9;28;8
;;15 Uhr;0;31;0;16;14;57;11;27;8
;;17 Uhr;0;12;1;4;13;33;7;7;3
;;19 Uhr;0;2;0;0;8;15;4;5;2
;;;;;;;;;;;
Dienstag,;11.04.2017;9 Uhr;0;1;0;1;0;11;2;3;1
;;11 Uhr;0;1;0;1;6;23;6;13;4
;;13 Uhr;0;7;1;2;10;39;9;22;7
;;15 Uhr;0;7;1;3;10;42;7;24;7
;;17 Uhr;0;6;1;1;10;24;8;8;4
;;19 Uhr;0;3;0;0;2;13;6;6;3
;;;;;;;;;;;
Mittwoch,;12.04.2017;9 Uhr;0;4;0;3;6;11;3;14;5
;;11 Uhr;0;10;1;3;4;29;5;26;8
;;13 Uhr;0;6;0;0;5;27;6;22;8
;;15 Uhr;0;10;0;3;10;24;9;24;8
;;17 Uhr;0;8;0;3;9;16;8;6;3
;;19 Uhr;0;1;0;1;3;9;1;10;5
;;;;;;;;;;;
Donnerstag,;13.04.2017;9 Uhr;1;0;0;1;4;16;3;11;5
;;11 Uhr;1;3;0;2;4;31;7;19;8
;;13 Uhr;0;3;0;0;8;27;6;20;7
;;15 Uhr;0;5;1;1;8;25;8;14;6
;;17 Uhr;0;2;0;1;2;24;6;4;2
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Freitag,;14.04.2017;9 Uhr;0;0;0;0;0;0;0;0;0
;;11 Uhr;0;0;0;0;0;0;0;0;0
;;13 Uhr;0;0;0;0;0;0;0;0;0
;;15 Uhr;0;0;0;0;0;0;0;0;0
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Samstag,;15.04.2017;9 Uhr;0;0;0;0;0;0;0;0;0
;;11 Uhr;0;0;0;0;0;0;0;0;0
;;13 Uhr;0;0;0;0;0;0;0;0;0
;;15 Uhr;0;0;0;0;0;0;0;0;0
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Montag,;17.04.2017;9 Uhr;0;0;0;0;0;0;0;0;0
;;11 Uhr;0;0;0;0;0;0;0;0;0
;;13 Uhr;0;0;0;0;0;0;0;0;0
;;15 Uhr;0;0;0;0;0;0;0;0;0
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Dienstag,;18.04.2017;9 Uhr;0;5;0;0;9;26;3;7;3
;;11 Uhr;1;7;0;9;14;40;4;19;8
;;13 Uhr;0;17;1;6;19;44;12;20;8
;;15 Uhr;0;19;1;9;15;52;10;20;8
;;17 Uhr;0;12;0;5;12;39;10;15;6
;;19 Uhr;0;6;0;0;8;20;2;6;3
;;;;;;;;;;;
Mittwoch,;19.04.2017;9 Uhr;0;5;0;2;6;28;4;10;4
;;11 Uhr;0;14;0;5;17;49;10;21;8
;;13 Uhr;0;13;0;6;13;43;11;23;8
;;15 Uhr;0;19;2;6;17;59;14;22;8
;;17 Uhr;0;16;0;3;17;37;10;13;5
;;19 Uhr;0;3;0;0;10;16;3;9;5
;;;;;;;;;;;
Donnerstag,;20.04.2017;9 Uhr;1;6;0;1;6;15;1;16;8
;;11 Uhr;1;23;0;4;16;33;5;17;8
;;13 Uhr;1;25;0;6;13;45;10;20;8
;;15 Uhr;0;21;0;6;17;51;10;21;8
;;17 Uhr;0;24;0;4;20;47;9;16;5
;;19 Uhr;0;9;0;2;15;26;4;11;4
;;;;;;;;;;;
Freitag,;21.04.2017;9 Uhr;0;5;3;1;6;22;6;15;6
;;11 Uhr;0;12;2;4;8;36;10;20;8
;;13 Uhr;0;11;0;4;13;41;11;17;7
;;15 Uhr;0;22;0;4;18;53;10;21;8
;;17 Uhr;0;15;0;4;14;52;12;20;7
;;19 Uhr;0;6;1;1;7;26;5;8;3
;;;;;;;;;;;
Samstag,;22.04.2017;9 Uhr;0;10;0;5;4;29;6;20;7
;;11 Uhr;0;9;1;6;8;42;7;23;8
;;13 Uhr;0;10;0;5;7;39;10;19;8
;;15 Uhr;0;12;0;3;15;55;8;15;7
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Montag,;24.04.2017;9 Uhr;0;2;0;0;7;22;4;10;4
;;11 Uhr;0;22;1;7;13;51;7;24;6
;;13 Uhr;1;29;1;5;12;65;10;27;8
;;15 Uhr;1;32;2;4;18;71;12;25;8
;;17 Uhr;0;18;2;2;13;62;10;20;7
;;19 Uhr;0;10;0;0;5;31;4;7;3
;;;;;;;;;;;
Dienstag,;25.04.2017;9 Uhr;0;7;0;0;2;17;3;9;4
;;11 Uhr;1;19;0;2;7;29;9;24;8
;;13 Uhr;0;21;0;8;6;32;9;21;8
;;15 Uhr;0;29;0;8;11;52;12;22;8
;;17 Uhr;0;9;0;5;11;37;12;19;7
;;19 Uhr;0;3;0;1;8;18;3;12;4
;;;;;;;;;;;
Mittwoch,;26.04.2017;9 Uhr;0;4;1;1;7;25;2;11;4
;;11 Uhr;1;5;0;1;15;49;7;21;8
;;13 Uhr;0;9;1;3;13;33;6;19;8
;;15 Uhr;0;15;0;5;17;57;9;23;8
;;17 Uhr;0;7;0;4;15;34;10;11;5
;;19 Uhr;0;3;0;2;5;16;3;7;3
;;;;;;;;;;;
Donnerstag,;27.04.2017;9 Uhr;0;4;0;0;6;17;3;7;3
;;11 Uhr;0;7;0;3;10;36;8;19;8
;;13 Uhr;0;17;0;9;14;47;10;20;8
;;15 Uhr;0;14;2;7;21;63;13;22;8
;;17 Uhr;0;6;1;5;20;27;6;9;4
;;19 Uhr;0;1;0;0;9;16;6;2;1
;;;;;;;;;;;
Freitag,;28.04.2017;9 Uhr;0;0;0;5;7;13;3;8;5
;;11 Uhr;0;6;1;6;8;31;7;16;8
;;13 Uhr;1;15;1;6;9;39;10;18;8
;;15 Uhr;1;18;1;8;12;49;10;17;8
;;17 Uhr;0;11;0;8;12;53;11;20;8
;;19 Uhr;0;6;1;2;7;28;6;16;6
;;;;;;;;;;;
Samstag,;29.04.2017;9 Uhr;0;5;0;0;7;21;5;9;6
;;11 Uhr;0;17;0;0;19;34;9;17;8
;;13 Uhr;0;18;0;1;15;41;12;16;7
;;15 Uhr;0;19;0;0;14;56;9;15;7
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Montag,;01.05.2017;9 Uhr;0;0;0;0;0;0;0;0;0
;;11 Uhr;0;0;0;0;0;0;0;0;0
;;13 Uhr;0;0;0;0;0;0;0;0;0
;;15 Uhr;0;0;0;0;0;0;0;0;0
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Dienstag,;02.05.2017;9 Uhr;0;5;0;2;3;23;5;4;2
;;11 Uhr;0;11;0;3;6;36;8;12;5
;;13 Uhr;0;12;2;5;6;42;7;14;6
;;15 Uhr;0;16;0;4;11;44;7;20;8
;;17 Uhr;0;5;2;4;9;40;7;18;8
;;19 Uhr;0;0;0;1;5;24;2;8;4
;;;;;;;;;;;
Mittwoch,;03.05.2017;9 Uhr;0;5;0;0;7;14;6;4;2
;;11 Uhr;0;24;0;1;11;39;9;21;7
;;13 Uhr;0;19;0;3;7;38;10;20;8
;;15 Uhr;1;26;0;7;9;46;11;28;8
;;17 Uhr;0;16;1;4;14;47;9;21;8
;;19 Uhr;0;3;0;3;7;28;3;13;5
;;;;;;;;;;;
Donnerstag,;04.05.2017;9 Uhr;0;0;1;1;1;17;2;7;3
;;11 Uhr;2;8;0;2;9;35;4;18;7
;;13 Uhr;2;19;3;4;14;51;8;20;7
;;15 Uhr;2;24;1;4;15;60;8;22;8
;;17 Uhr;2;20;0;3;9;49;6;15;6
;;19 Uhr;0;7;0;0;5;21;4;8;3
;;;;;;;;;;;
Freitag,;05.05.2017;9 Uhr;0;1;0;0;5;11;2;3;3
;;11 Uhr;0;8;1;3;13;37;8;17;8
;;13 Uhr;0;15;2;3;11;32;8;16;7
;;15 Uhr;0;18;0;2;10;44;11;20;8
;;17 Uhr;0;10;0;4;8;49;11;12;5
;;19 Uhr;0;5;0;6;7;35;9;6;2
;;;;;;;;;;;
Samstag,;06.05.2017;9 Uhr;0;11;0;3;5;39;6;11;5
;;11 Uhr;0;13;0;11;17;71;10;19;8
;;13 Uhr;0;27;1;16;22;83;11;21;8
;;15 Uhr;1;33;1;17;31;89;12;18;6
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Montag,;08.05.2017;9 Uhr;0;2;0;1;8;39;7;10;5
;;11 Uhr;0;2;1;2;19;53;10;23;7
;;13 Uhr;0;12;0;5;18;46;11;22;8
;;15 Uhr;0;20;2;1;26;75;11;20;8
;;17 Uhr;0;13;1;0;21;59;9;17;7
;;19 Uhr;0;5;1;0;15;28;7;15;5
;;;;;;;;;;;
Dienstag,;09.05.2017;9 Uhr;0;3;1;5;7;36;3;12;5
;;11 Uhr;0;7;1;2;11;49;7;18;8
;;13 Uhr;0;19;0;7;13;64;12;26;8
;;15 Uhr;0;30;2;8;16;82;12;24;8
;;17 Uhr;2;15;1;1;11;62;11;21;7
;;19 Uhr;0;3;2;0;9;33;9;10;5
;;;;;;;;;;;
Mittwoch,;10.05.2017;9 Uhr;0;2;0;3;7;27;4;10;4
;;11 Uhr;0;10;0;7;12;39;5;24;8
;;13 Uhr;0;11;0;6;7;39;10;21;8
;;15 Uhr;0;17;0;5;17;60;12;21;8
;;17 Uhr;1;9;0;6;21;44;5;16;6
;;19 Uhr;0;1;0;1;8;36;4;6;3
;;;;;;;;;;;
Donnerstag,;11.05.2017;9 Uhr;0;3;0;1;8;36;4;6;3
;;11 Uhr;0;15;1;1;1;42;6;27;8
;;13 Uhr;0;22;1;2;10;59;7;26;8
;;15 Uhr;0;24;2;4;11;63;8;25;8
;;17 Uhr;0;11;0;3;8;41;4;17;6
;;19 Uhr;0;5;0;0;5;14;3;9;3
;;;;;;;;;;;
Freitag,;12.05.2017;9 Uhr;0;3;0;2;4;13;4;9;5
;;11 Uhr;1;11;0;2;13;35;8;22;7
;;13 Uhr;0;25;0;4;10;51;13;23;7
;;15 Uhr;0;28;0;7;18;65;14;21;8
;;17 Uhr;1;28;1;6;12;59;10;14;4
;;19 Uhr;1;11;2;5;8;48;12;11;4
;;;;;;;;;;;
Samstag,;13.05.2017;9 Uhr;1;17;0;7;19;51;7;20;8
;;11 Uhr;1;29;0;11;27;87;11;21;8
;;13 Uhr;0;28;0;10;29;91;12;18;8
;;15 Uhr;2;27;0;8;31;85;12;20;8
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Montag,;15.05.2017;9 Uhr;0;8;0;0;8;34;7;15;5
;;11 Uhr;0;11;0;2;16;53;12;24;8
;;13 Uhr;3;31;1;10;23;66;12;23;8
;;15 Uhr;1;28;1;12;28;79;12;15;5
;;17 Uhr;0;25;1;10;21;62;10;20;8
;;19 Uhr;2;13;0;8;15;48;9;16;6
;;;;;;;;;;;
Dienstag,;16.05.2017;9 Uhr;0;4;1;2;5;29;3;13;5
;;11 Uhr;0;12;1;8;16;51;8;21;8
;;13 Uhr;0;16;0;12;21;79;12;18;7
;;15 Uhr;0;20;0;6;17;81;14;10;7
;;17 Uhr;0;14;0;6;15;46;9;9;4
;;19 Uhr;0;6;0;1;13;34;8;18;8
;;;;;;;;;;;
Mittwoch,;17.05.2017;9 Uhr;0;1;0;0;10;26;6;1;1
;;11 Uhr;0;4;1;2;17;48;8;13;5
;;13 Uhr;1;8;1;0;14;51;10;14;6
;;15 Uhr;0;13;1;2;21;66;12;12;4
;;17 Uhr;0;8;0;2;19;61;6;10;5
;;19 Uhr;0;6;0;1;11;42;5;14;5
;;;;;;;;;;;
Donnerstag,;18.05.2017;9 Uhr;0;10;0;0;6;35;8;15;7
;;11 Uhr;0;19;0;6;10;50;8;29;8
;;13 Uhr;0;22;2;6;11;62;10;29;8
;;15 Uhr;0;23;0;7;14;70;11;27;8
;;17 Uhr;0;19;0;5;13;61;8;8;4
;;19 Uhr;1;7;0;5;12;38;7;7;3
;;;;;;;;;;;
Freitag,;19.05.2017;9 Uhr;0;9;0;2;5;30;9;6;3
;;11 Uhr;0;9;1;2;12;41;8;15;7
;;13 Uhr;0;11;1;3;15;52;11;17;8
;;15 Uhr;0;14;0;6;24;64;10;15;7
;;17 Uhr;0;12;0;5;21;60;8;8;4
;;19 Uhr;1;5;0;4;10;24;4;6;3
;;;;;;;;;;;
Samstag,;20.05.2017;9 Uhr;0;18;0;3;14;59;8;19;8
;;11 Uhr;0;29;0;5;23;89;12;21;8
;;13 Uhr;0;40;0;13;36;91;12;23;8
;;15 Uhr;0;32;2;12;33;88;12;21;8
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Montag,;22.05.2017;9 Uhr;0;3;0;0;2;24;11;21;7
;;11 Uhr;0;18;2;3;9;57;12;22;8
;;13 Uhr;2;21;0;5;19;73;11;21;8
;;15 Uhr;0;18;0;12;21;79;11;19;7
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Dienstag,;23.05.2017;9 Uhr;0;0;0;0;4;24;2;12;5
;;11 Uhr;0;10;1;3;7;45;5;20;8
;;13 Uhr;0;6;0;3;11;53;11;19;8
;;15 Uhr;0;17;1;3;19;65;9;23;8
;;17 Uhr;0;15;1;1;21;59;7;21;8
;;19 Uhr;0;3;0;1;11;34;6;14;7
;;;;;;;;;;;
Mittwoch,;24.05.2017;9 Uhr;0;3;0;5;8;36;5;6;3
;;11 Uhr;0;6;0;6;8;55;9;14;7
;;13 Uhr;0;13;1;3;13;51;8;15;6
;;15 Uhr;0;16;1;4;13;67;7;13;5
;;17 Uhr;0;9;3;7;13;56;6;15;6
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Donnerstag,;25.05.2017;9 Uhr;0;0;0;0;0;0;0;0;0
;;11 Uhr;0;0;0;0;0;0;0;0;0
;;13 Uhr;0;0;0;0;0;0;0;0;0
;;15 Uhr;0;0;0;0;0;0;0;0;0
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Freitag,;26.05.2017;9 Uhr;0;3;0;2;7;55;7;15;8
;;11 Uhr;1;9;0;4;23;82;12;20;8
;;13 Uhr;0;21;0;3;25;83;12;14;8
;;15 Uhr;0;25;0;5;35;77;9;19;8
;;17 Uhr;0;14;0;4;26;57;8;14;6
;;19 Uhr;0;6;0;2;8;21;4;2;1
;;;;;;;;;;;
Samstag,;27.05.2017;9 Uhr;0;19;0;7;33;91;10;19;8
;;11 Uhr;0;13;0;13;36;98;12;20;8
;;13 Uhr;0;27;0;8;36;82;11;13;6
;;15 Uhr;1;32;3;7;32;89;11;17;7
;;17 Uhr;0;0;0;0;0;0;0;0;0
;;19 Uhr;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;
Montag,;29.05.2017;9 Uhr;0;13;0;4;34;90;14;22;8
;;11 Uhr;0;38;3;17;36;93;15;23;8
;;13 Uhr;1;33;1;13;36;93;12;25;8
