Donnerstag,;21.4.16;9 Uhr;0;011
;;11 Uhr;0;028
;;13 Uhr;0;017
;;15 Uhr;0;056
;;17 Uhr;0;036
;;19 Uhr;0;013
;;;;
Freitag,;22.4.16;9 Uhr;0;017
;;11 Uhr;0;042
;;13 Uhr;0;041
;;15 Uhr;0;044
;;17 Uhr;0;026
;;19 Uhr;0;07
;;;;
Samstag,;23.4.16;9 Uhr;0;0
;;11 Uhr;0;020
;;13 Uhr;0;046
;;15 Uhr;0;035
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;25.4.16;9 Uhr;0;16
;;11 Uhr;0;47
;;13 Uhr;0;37
;;15 Uhr;0;52
;;17 Uhr;1;36
;;19 Uhr;0;12
;;;;
Dienstag,;26.4.16;9 Uhr;0;19
;;11 Uhr;2;48
;;13 Uhr;2;58
;;15 Uhr;0;78
;;17 Uhr;0;59
;;19 Uhr;0;13
;;;;
Mittwoch,;27.4.16;9 Uhr;1;38
;;11 Uhr;2;74
;;13 Uhr;1;61
;;15 Uhr;0;69
;;17 Uhr;0;56
;;19 Uhr;0;18
;;;;
Donnerstag,;28.4.16;9 Uhr;0;15
;;11 Uhr;0;45
;;13 Uhr;0;30
;;15 Uhr;0;80
;;17 Uhr;0;43
;;19 Uhr;1;12
;;;;
Freitag,;29.4.16;9 Uhr;0;020
;;11 Uhr;0;044
;;13 Uhr;0;043
;;15 Uhr;0;050
;;17 Uhr;0;034
;;19 Uhr;0;04
;;;;
Samstag,;30.4.16;9 Uhr;0;011
;;11 Uhr;0;047
;;13 Uhr;0;055
;;15 Uhr;0;045
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;2.5.16;9 Uhr;0;021
;;11 Uhr;0;047
;;13 Uhr;0;050
;;15 Uhr;0;047
;;17 Uhr;0;033
;;19 Uhr;0;08
;;;;
Dienstag,;3.5.16;9 Uhr;0;18
;;11 Uhr;0;41
;;13 Uhr;0;53
;;15 Uhr;0;50
;;17 Uhr;1;47
;;19 Uhr;0;11
;;;;
Mittwoch,;4.5.16;9 Uhr;0;25
;;11 Uhr;0;62
;;13 Uhr;0;55
;;15 Uhr;0;48
;;17 Uhr;1;36
;;19 Uhr;0;0
;;;;
Donnerstag,;5.5.16;9 Uhr;0;0
;;11 Uhr;0;0
;;13 Uhr;0;0
;;15 Uhr;0;0
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Freitag,;6.5.16;9 Uhr;0;020
;;11 Uhr;0;043
;;13 Uhr;0;051
;;15 Uhr;0;045
;;17 Uhr;0;032
;;19 Uhr;0;04
;;;;
Samstag,;7.5.16;9 Uhr;0;026
;;11 Uhr;0;048
;;13 Uhr;0;060
;;15 Uhr;0;055
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;9.5.16;9 Uhr;0;21
;;11 Uhr;2;45
;;13 Uhr;2;43
;;15 Uhr;0;60
;;17 Uhr;0;33
;;19 Uhr;0;7
;;;;
Dienstag,;10.5.16;9 Uhr;0;23
;;11 Uhr;2;53
;;13 Uhr;2;62
;;15 Uhr;0;75
;;17 Uhr;0;53
;;19 Uhr;0;14
;;;;
Mittwoch,;11.5.16;9 Uhr;0;34
;;11 Uhr;2;46
;;13 Uhr;1;37
;;15 Uhr;0;63
;;17 Uhr;0;56
;;19 Uhr;0;14
;;;;
Donnerstag,;12.5.16;9 Uhr;0;20
;;11 Uhr;0;45
;;13 Uhr;0;26
;;15 Uhr;1;60
;;17 Uhr;0;31
;;19 Uhr;0;23
;;;;
Freitag,;13.5.16;9 Uhr;0;19
;;11 Uhr;0;50
;;13 Uhr;1;48
;;15 Uhr;0;60
;;17 Uhr;0;36
;;19 Uhr;0;9
;;;;
Samstag,;14.5.16;9 Uhr;0;24
;;11 Uhr;0;50
;;13 Uhr;0;59
;;15 Uhr;0;62
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;16.5.16;9 Uhr;0;0
;;11 Uhr;0;0
;;13 Uhr;0;0
;;15 Uhr;0;0
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Dienstag,;17.5.16;9 Uhr;0;31
;;11 Uhr;0;49
;;13 Uhr;0;56
;;15 Uhr;1;72
;;17 Uhr;0;45
;;19 Uhr;0;26
;;;;
Mittwoch,;18.5.16;9 Uhr;0;44
;;11 Uhr;0;69
;;13 Uhr;0;62
;;15 Uhr;0;61
;;17 Uhr;0;50
;;19 Uhr;0;17
;;;;
Donnerstag,;19.5.16;9 Uhr;0;14
;;11 Uhr;0;50
;;13 Uhr;0;56
;;15 Uhr;0;67
;;17 Uhr;0;42
;;19 Uhr;0;19
;;;;
Freitag,;20.5.16;9 Uhr;0;31
;;11 Uhr;0;54
;;13 Uhr;0;59
;;15 Uhr;0;75
;;17 Uhr;0;57
;;19 Uhr;0;21
;;;;
Samstag,;21.5.16;9 Uhr;0;40
;;11 Uhr;0;61
;;13 Uhr;0;65
;;15 Uhr;0;55
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;23.5.16;9 Uhr;0;26
;;11 Uhr;0;42
;;13 Uhr;1;41
;;15 Uhr;0;58
;;17 Uhr;0;49
;;19 Uhr;0;18
;;;;
Dienstag,;24.5.16;9 Uhr;0;18
;;11 Uhr;1;58
;;13 Uhr;1;45
;;15 Uhr;1;61
;;17 Uhr;1;59
;;19 Uhr;0;22
;;;;
Mittwoch,;25.5.16;9 Uhr;0;15
;;11 Uhr;0;49
;;13 Uhr;0;53
;;15 Uhr;0;65
;;17 Uhr;0;51
;;19 Uhr;1;14
;;;;
Donnerstag,;26.5.16;9 Uhr;0;17
;;11 Uhr;0;41
;;13 Uhr;0;49
;;15 Uhr;0;45
;;17 Uhr;0;43
;;19 Uhr;0;12
;;;;
Freitag,;27.5.16;9 Uhr;0;10
;;11 Uhr;0;47
;;13 Uhr;0;45
;;15 Uhr;0;46
;;17 Uhr;0;34
;;19 Uhr;0;9
;;;;
Samstag,;28.5.16;9 Uhr;0;0
;;11 Uhr;0;23
;;13 Uhr;0;22
;;15 Uhr;0;26
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;30.5.16;9 Uhr;0;42
;;11 Uhr;0;49
;;13 Uhr;0;62
;;15 Uhr;0;63
;;17 Uhr;0;59
;;19 Uhr;0;13
;;;;
Dienstag,;31.5.16;9 Uhr;0;37
;;11 Uhr;0;67
;;13 Uhr;0;78
;;15 Uhr;0;92
;;17 Uhr;0;73
;;19 Uhr;0;24
;;;;
Mittwoch,;1.6.16;9 Uhr;0;35
;;11 Uhr;0;76
;;13 Uhr;0;85
;;15 Uhr;2;99
;;17 Uhr;0;85
;;19 Uhr;0;25
;;;;
Donnerstag,;2.6.16;9 Uhr;0;35
;;11 Uhr;0;76
;;13 Uhr;0;85
;;15 Uhr;2;99
;;17 Uhr;0;85
;;19 Uhr;0;25
;;;;
Freitag,;3.6.16;9 Uhr;0;33
;;11 Uhr;0;70
;;13 Uhr;0;88
;;15 Uhr;2;103
;;17 Uhr;0;68
;;19 Uhr;0;21
;;;;
Samstag,;4.6.16;9 Uhr;0;0
;;11 Uhr;0;52
;;13 Uhr;0;56
;;15 Uhr;0;47
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;6.6.16;9 Uhr;0;36
;;11 Uhr;0;107
;;13 Uhr;0;112
;;15 Uhr;0;119
;;17 Uhr;0;97
;;19 Uhr;0;33
;;;;
Dienstag,;7.6.16;9 Uhr;0;65
;;11 Uhr;1;118
;;13 Uhr;0;112
;;15 Uhr;0;130
;;17 Uhr;1;93
;;19 Uhr;0;21
;;;;
Mittwoch,;8.6.16;9 Uhr;0;61
;;11 Uhr;0;115
;;13 Uhr;0;113
;;15 Uhr;1;119
;;17 Uhr;0;91
;;19 Uhr;0;26
;;;;
Donnerstag,;9.6.16;9 Uhr;0;52
;;11 Uhr;0;98
;;13 Uhr;0;104
;;15 Uhr;1;105
;;17 Uhr;1;88
;;19 Uhr;0;37
;;;;
Freitag,;10.6.16;9 Uhr;0;45
;;11 Uhr;0;101
;;13 Uhr;0;108
;;15 Uhr;2;109
;;17 Uhr;1;84
;;19 Uhr;0;18
;;;;
Samstag,;11.6.16;9 Uhr;0;23
;;11 Uhr;0;44
;;13 Uhr;2;45
;;15 Uhr;1;33
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;13.6.16;9 Uhr;0;43
;;11 Uhr;1;78
;;13 Uhr;0;92
;;15 Uhr;0;91
;;17 Uhr;0;71
;;19 Uhr;0;23
;;;;
Dienstag,;14.6.16;9 Uhr;0;45
;;11 Uhr;1;79
;;13 Uhr;0;87
;;15 Uhr;0;88
;;17 Uhr;1;81
;;19 Uhr;1;24
;;;;
Mittwoch,;15.6.16;9 Uhr;0;45
;;11 Uhr;1;97
;;13 Uhr;0;105
;;15 Uhr;0;123
;;17 Uhr;1;80
;;19 Uhr;0;21
;;;;
Donnerstag,;16.6.16;9 Uhr;0;56
;;11 Uhr;1;92
;;13 Uhr;0;101
;;15 Uhr;0;110
;;17 Uhr;0;102
;;19 Uhr;0;22
;;;;
Freitag,;17.6.16;9 Uhr;0;28
;;11 Uhr;0;70
;;13 Uhr;1;87
;;15 Uhr;0;83
;;17 Uhr;0;72
;;19 Uhr;0;23
;;;;
Samstag,;18.6.16;9 Uhr;0;34
;;11 Uhr;0;45
;;13 Uhr;0;43
;;15 Uhr;0;48
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;20.6.16;9 Uhr;0;31
;;11 Uhr;0;50
;;13 Uhr;0;51
;;15 Uhr;0;62
;;17 Uhr;0;42
;;19 Uhr;0;11
;;;;
Dienstag,;21.6.16;9 Uhr;0;39
;;11 Uhr;0;61
;;13 Uhr;0;57
;;15 Uhr;0;60
;;17 Uhr;0;52
;;19 Uhr;0;19
;;;;
Mittwoch,;22.6.16;9 Uhr;0;37
;;11 Uhr;0;61
;;13 Uhr;2;58
;;15 Uhr;0;54
;;17 Uhr;0;45
;;19 Uhr;0;14
;;;;
Donnerstag,;23.6.16;9 Uhr;0;28
;;11 Uhr;0;47
;;13 Uhr;0;52
;;15 Uhr;0;53
;;17 Uhr;0;42
;;19 Uhr;0;4
;;;;
Freitag,;24.6.16;9 Uhr;1;22
;;11 Uhr;1;37
;;13 Uhr;0;41
;;15 Uhr;1;43
;;17 Uhr;0;31
;;19 Uhr;0;9
;;;;
Samstag,;25.6.16;9 Uhr;0;16
;;11 Uhr;0;21
;;13 Uhr;0;23
;;15 Uhr;0;17
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;27.6.16;9 Uhr;0;20
;;11 Uhr;0;30
;;13 Uhr;0;32
;;15 Uhr;0;30
;;17 Uhr;0;22
;;19 Uhr;0;2
;;;;
Dienstag,;28.6.16;9 Uhr;31;0
;;11 Uhr;45;1
;;13 Uhr;43;1
;;15 Uhr;45;0
;;17 Uhr;35;0
;;19 Uhr;10;0
;;;;
Mittwoch,;29.6.16;9 Uhr;0;24
;;11 Uhr;0;17
;;13 Uhr;0;28
;;15 Uhr;1;30
;;17 Uhr;0;23
;;19 Uhr;0;5
;;;;
Donnerstag,;30.6.16;9 Uhr;0;18
;;11 Uhr;0;24
;;13 Uhr;0;24
;;15 Uhr;0;24
;;17 Uhr;0;19
;;19 Uhr;0;6
;;;;
Freitag,;1.7.16;9 Uhr;0;9
;;11 Uhr;0;14
;;13 Uhr;0;13
;;15 Uhr;0;18
;;17 Uhr;0;11
;;19 Uhr;0;3
;;;;
Samstag,;2.7.16;9 Uhr;0;4
;;11 Uhr;0;6
;;13 Uhr;0;6
;;15 Uhr;0;5
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;4.7.16;9 Uhr;0;14
;;11 Uhr;0;20
;;13 Uhr;0;24
;;15 Uhr;0;31
;;17 Uhr;0;26
;;19 Uhr;0;0
;;;;
Dienstag,;5.7.16;9 Uhr;0;21
;;11 Uhr;0;21
;;13 Uhr;0;22
;;15 Uhr;3;26
;;17 Uhr;1;18
;;19 Uhr;0;0
;;;;
Mittwoch,;6.7.16;9 Uhr;0;18
;;11 Uhr;0;19
;;13 Uhr;0;20
;;15 Uhr;0;27
;;17 Uhr;0;17
;;19 Uhr;0;0
;;;;
Donnerstag,;7.7.16;9 Uhr;0;9
;;11 Uhr;1;19
;;13 Uhr;0;20
;;15 Uhr;0;23
;;17 Uhr;0;15
;;19 Uhr;0;0
;;;;
Freitag,;8.7.16;9 Uhr;0;11
;;11 Uhr;0;19
;;13 Uhr;1;14
;;15 Uhr;0;19
;;17 Uhr;0;15
;;19 Uhr;0;0
;;;;
Samstag,;9.7.16;9 Uhr;0;0
;;11 Uhr;0;0
;;13 Uhr;0;0
;;15 Uhr;0;0
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;11.7.16;9 Uhr;0;9
;;11 Uhr;0;18
;;13 Uhr;0;18
;;15 Uhr;0;21
;;17 Uhr;0;10
;;19 Uhr;0;0
;;;;
Dienstag,;12.7.16;9 Uhr;0;4
;;11 Uhr;0;12
;;13 Uhr;0;14
;;15 Uhr;0;13
;;17 Uhr;0;10
;;19 Uhr;0;0
;;;;
Mittwoch,;13.7.16;9 Uhr;0;7
;;11 Uhr;0;18
;;13 Uhr;0;16
;;15 Uhr;0;20
;;17 Uhr;0;13
;;19 Uhr;0;0
;;;;
Donnerstag,;14.7.16;9 Uhr;0;16
;;11 Uhr;0;24
;;13 Uhr;0;25
;;15 Uhr;0;23
;;17 Uhr;0;15
;;19 Uhr;0;0
;;;;
Freitag,;15.7.16;9 Uhr;0;6
;;11 Uhr;0;13
;;13 Uhr;0;11
;;15 Uhr;0;13
;;17 Uhr;0;11
;;19 Uhr;0;0
;;;;
Samstag,;16.7.16;9 Uhr;0;0
;;11 Uhr;0;0
;;13 Uhr;0;0
;;15 Uhr;0;0
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;18.7.16;9 Uhr;0;10
;;11 Uhr;0;14
;;13 Uhr;0;11
;;15 Uhr;0;17
;;17 Uhr;0;18
;;19 Uhr;0;0
;;;;
Dienstag,;19.7.16;9 Uhr;0;17
;;11 Uhr;0;22
;;13 Uhr;0;19
;;15 Uhr;0;23
;;17 Uhr;0;16
;;19 Uhr;0;0
;;;;
Mittwoch,;20.7.16;9 Uhr;0;12
;;11 Uhr;0;16
;;13 Uhr;0;14
;;15 Uhr;0;17
;;17 Uhr;0;10
;;19 Uhr;0;0
;;;;
Donnerstag,;21.7.16;9 Uhr;0;10
;;11 Uhr;0;16
;;13 Uhr;0;13
;;15 Uhr;0;18
;;17 Uhr;0;14
;;19 Uhr;0;0
;;;;
Freitag,;22.7.16;9 Uhr;0;7
;;11 Uhr;0;14
;;13 Uhr;0;11
;;15 Uhr;0;16
;;17 Uhr;0;13
;;19 Uhr;0;0
;;;;
Samstag,;23.7.16;9 Uhr;0;0
;;11 Uhr;0;0
;;13 Uhr;0;0
;;15 Uhr;0;0
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;25.7.16;9 Uhr;0;18
;;11 Uhr;0;25
;;13 Uhr;0;14
;;15 Uhr;0;13
;;17 Uhr;0;12
;;19 Uhr;0;0
;;;;
Dienstag,;26.7.16;9 Uhr;0;10
;;11 Uhr;0;19
;;13 Uhr;0;17
;;15 Uhr;0;19
;;17 Uhr;0;12
;;19 Uhr;0;0
;;;;
Mittwoch,;27.7.16;9 Uhr;0;9
;;11 Uhr;0;16
;;13 Uhr;0;14
;;15 Uhr;0;28
;;17 Uhr;0;21
;;19 Uhr;0;0
;;;;
Donnerstag,;28.7.16;9 Uhr;0;12
;;11 Uhr;0;17
;;13 Uhr;0;17
;;15 Uhr;0;22
;;17 Uhr;0;12
;;19 Uhr;0;0
;;;;
Freitag,;29.7.16;9 Uhr;0;9
;;11 Uhr;0;23
;;13 Uhr;0;20
;;15 Uhr;0;22
;;17 Uhr;0;19
;;19 Uhr;0;0
;;;;
Samstag,;30.7.16;9 Uhr;0;0
;;11 Uhr;0;0
;;13 Uhr;0;0
;;15 Uhr;0;0
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;1.8.16;9 Uhr;0;0
;;11 Uhr;0;0
;;13 Uhr;0;0
;;15 Uhr;0;0
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Dienstag,;2.8.16;9 Uhr;0;16
;;11 Uhr;0;21
;;13 Uhr;0;22
;;15 Uhr;0;16
;;17 Uhr;0;8
;;19 Uhr;0;0
;;;;
Mittwoch,;3.8.16;9 Uhr;0;17
;;11 Uhr;0;22
;;13 Uhr;1;24
;;15 Uhr;0;21
;;17 Uhr;0;11
;;19 Uhr;0;0
;;;;
Donnerstag,;4.8.16;9 Uhr;0;9
;;11 Uhr;0;16
;;13 Uhr;0;20
;;15 Uhr;0;16
;;17 Uhr;0;4
;;19 Uhr;0;0
;;;;
Freitag,;5.8.16;9 Uhr;0;7
;;11 Uhr;1;16
;;13 Uhr;2;20
;;15 Uhr;1;18
;;17 Uhr;0;14
;;19 Uhr;0;0
;;;;
Samstag,;6.8.16;9 Uhr;0;0
;;11 Uhr;0;0
;;13 Uhr;0;0
;;15 Uhr;0;0
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;8.8.16;9 Uhr;0;6
;;11 Uhr;0;14
;;13 Uhr;0;14
;;15 Uhr;0;13
;;17 Uhr;1;10
;;19 Uhr;0;0
;;;;
Dienstag,;9.8.16;9 Uhr;0;16
;;11 Uhr;2;21
;;13 Uhr;0;12
;;15 Uhr;0;14
;;17 Uhr;0;
;;19 Uhr;0;0
;;;;
Mittwoch,;10.8.16;9 Uhr;0;11
;;11 Uhr;0;19
;;13 Uhr;0;15
;;15 Uhr;0;15
;;17 Uhr;0;7
;;19 Uhr;0;0
;;;;
Donnerstag,;11.8.16;9 Uhr;0;18
;;11 Uhr;0;27
;;13 Uhr;0;15
;;15 Uhr;1;21
;;17 Uhr;0;8
;;19 Uhr;0;0
;;;;
Freitag,;12.8.16;9 Uhr;0;5
;;11 Uhr;0;9
;;13 Uhr;0;11
;;15 Uhr;0;13
;;17 Uhr;0;6
;;19 Uhr;0;0
;;;;
Samstag,;13.8.16;9 Uhr;0;0
;;11 Uhr;0;0
;;13 Uhr;0;0
;;15 Uhr;0;0
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;15.8.16;9 Uhr;0;8
;;11 Uhr;0;15
;;13 Uhr;0;20
;;15 Uhr;2;14
;;17 Uhr;0;6
;;19 Uhr;0;0
;;;;
Dienstag,;16.8.16;9 Uhr;0;19
;;11 Uhr;1;25
;;13 Uhr;0;20
;;15 Uhr;0;23
;;17 Uhr;0;10
;;19 Uhr;0;0
;;;;
Mittwoch,;17.8.16;9 Uhr;0;16
;;11 Uhr;1;34
;;13 Uhr;1;36
;;15 Uhr;0;35
;;17 Uhr;0;13
;;19 Uhr;0;0
;;;;
Donnerstag,;18.8.16;9 Uhr;0;15
;;11 Uhr;1;21
;;13 Uhr;0;13
;;15 Uhr;1;19
;;17 Uhr;0;15
;;19 Uhr;0;0
;;;;
Freitag,;19.8.16;9 Uhr;0;4
;;11 Uhr;0;13
;;13 Uhr;0;8
;;15 Uhr;0;16
;;17 Uhr;0;12
;;19 Uhr;0;0
;;;;
Samstag,;20.8.16;9 Uhr;0;0
;;11 Uhr;0;0
;;13 Uhr;0;0
;;15 Uhr;0;0
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;22.8.16;9 Uhr;0;12
;;11 Uhr;0;16
;;13 Uhr;0;23
;;15 Uhr;0;26
;;17 Uhr;0;15
;;19 Uhr;0;0
;;;;
Dienstag,;23.8.16;9 Uhr;0;15
;;11 Uhr;1;21
;;13 Uhr;0;9
;;15 Uhr;2;17
;;17 Uhr;0;8
;;19 Uhr;0;0
;;;;
Mittwoch,;24.8.16;9 Uhr;0;16
;;11 Uhr;0;25
;;13 Uhr;0;24
;;15 Uhr;1;19
;;17 Uhr;0;8
;;19 Uhr;0;0
;;;;
Donnerstag,;25.8.16;9 Uhr;0;14
;;11 Uhr;1;18
;;13 Uhr;1;17
;;15 Uhr;1;12
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Freitag,;26.8.16;9 Uhr;0;6
;;11 Uhr;0;9
;;13 Uhr;0;13
;;15 Uhr;0;11
;;17 Uhr;0;3
;;19 Uhr;0;0
;;;;
Samstag,;27.8.16;9 Uhr;0;0
;;11 Uhr;0;0
;;13 Uhr;0;0
;;15 Uhr;0;0
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;29.8.16;9 Uhr;0;7
;;11 Uhr;0;12
;;13 Uhr;0;12
;;15 Uhr;0;14
;;17 Uhr;0;9
;;19 Uhr;0;1
;;;;
Dienstag,;30.8.16;9 Uhr;0;6
;;11 Uhr;0;13
;;13 Uhr;0;15
;;15 Uhr;0;15
;;17 Uhr;0;9
;;19 Uhr;0;4
;;;;
Mittwoch,;31.8.16;9 Uhr;0;18
;;11 Uhr;0;29
;;13 Uhr;0;20
;;15 Uhr;0;20
;;17 Uhr;0;9
;;19 Uhr;0;1
;;;;
Donnerstag,;1.9.16;9 Uhr;0;6
;;11 Uhr;0;13
;;13 Uhr;0;18
;;15 Uhr;1;16
;;17 Uhr;0;6
;;19 Uhr;0;2
;;;;
Freitag,;2.9.16;9 Uhr;0;6
;;11 Uhr;0;11
;;13 Uhr;0;8
;;15 Uhr;0;9
;;17 Uhr;0;8
;;19 Uhr;0;0
;;;;
Samstag,;3.9.16;9 Uhr;0;3
;;11 Uhr;0;6
;;13 Uhr;0;7
;;15 Uhr;0;3
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;5.9.16;9 Uhr;0;7
;;11 Uhr;0;12
;;13 Uhr;0;13
;;15 Uhr;0;15
;;17 Uhr;0;9
;;19 Uhr;0;1
;;;;
Dienstag,;6.9.16;9 Uhr;0;7
;;11 Uhr;1;15
;;13 Uhr;0;10
;;15 Uhr;0;7
;;17 Uhr;0;11
;;19 Uhr;0;2
;;;;
Mittwoch,;7.9.16;9 Uhr;0;8
;;11 Uhr;0;15
;;13 Uhr;0;14
;;15 Uhr;0;13
;;17 Uhr;0;11
;;19 Uhr;0;3
;;;;
Donnerstag,;8.9.16;9 Uhr;0;6
;;11 Uhr;0;11
;;13 Uhr;0;12
;;15 Uhr;0;15
;;17 Uhr;0;13
;;19 Uhr;0;5
;;;;
Freitag,;9.9.16;9 Uhr;0;7
;;11 Uhr;0;7
;;13 Uhr;0;13
;;15 Uhr;1;12
;;17 Uhr;0;4
;;19 Uhr;0;2
;;;;
Samstag,;10.9.16;9 Uhr;0;1
;;11 Uhr;0;1
;;13 Uhr;0;2
;;15 Uhr;0;3
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;12.9.16;9 Uhr;0;9
;;11 Uhr;0;12
;;13 Uhr;0;10
;;15 Uhr;0;13
;;17 Uhr;0;13
;;19 Uhr;0;1
;;;;
Dienstag,;13.9.16;9 Uhr;0;5
;;11 Uhr;0;9
;;13 Uhr;0;10
;;15 Uhr;0;16
;;17 Uhr;0;9
;;19 Uhr;0;0
;;;;
Mittwoch,;14.9.16;9 Uhr;0;11
;;11 Uhr;0;18
;;13 Uhr;0;17
;;15 Uhr;0;16
;;17 Uhr;0;7
;;19 Uhr;0;1
;;;;
Donnerstag,;15.9.16;9 Uhr;0;12
;;11 Uhr;0;15
;;13 Uhr;0;12
;;15 Uhr;0;16
;;17 Uhr;0;6
;;19 Uhr;0;1
;;;;
Freitag,;16.9.16;9 Uhr;0;11
;;11 Uhr;0;17
;;13 Uhr;0;22
;;15 Uhr;0;20
;;17 Uhr;0;9
;;19 Uhr;0;0
;;;;
Samstag,;17.9.16;9 Uhr;0;3
;;11 Uhr;0;8
;;13 Uhr;0;5
;;15 Uhr;0;4
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;19.9.16;9 Uhr;0;8
;;11 Uhr;0;10
;;13 Uhr;1;10
;;15 Uhr;0;16
;;17 Uhr;0;8
;;19 Uhr;0;1
;;;;
Dienstag,;20.9.16;9 Uhr;0;8
;;11 Uhr;0;19
;;13 Uhr;0;23
;;15 Uhr;2;19
;;17 Uhr;0;10
;;19 Uhr;0;2
;;;;
Mittwoch,;21.9.16;9 Uhr;0;17
;;11 Uhr;0;20
;;13 Uhr;2;21
;;15 Uhr;0;13
;;17 Uhr;0;9
;;19 Uhr;0;4
;;;;
Donnerstag,;22.9.16;9 Uhr;0;9
;;11 Uhr;0;14
;;13 Uhr;5;15
;;15 Uhr;0;15
;;17 Uhr;0;11
;;19 Uhr;0;5
;;;;
Freitag,;23.9.16;9 Uhr;0;15
;;11 Uhr;0;29
;;13 Uhr;0;25
;;15 Uhr;0;16
;;17 Uhr;0;18
;;19 Uhr;0;10
;;;;
Samstag,;24.9.16;9 Uhr;0;10
;;11 Uhr;0;15
;;13 Uhr;0;14
;;15 Uhr;0;15
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;26.9.16;9 Uhr;0;4
;;11 Uhr;0;11
;;13 Uhr;1;9
;;15 Uhr;0;15
;;17 Uhr;0;19
;;19 Uhr;0;10
;;;;
Dienstag,;27.9.16;9 Uhr;0;6
;;11 Uhr;0;11
;;13 Uhr;0;15
;;15 Uhr;0;23
;;17 Uhr;0;19
;;19 Uhr;0;10
;;;;
Mittwoch,;28.9.16;9 Uhr;1;13
;;11 Uhr;0;20
;;13 Uhr;0;35
;;15 Uhr;1;39
;;17 Uhr;0;25
;;19 Uhr;0;16
;;;;
Donnerstag,;29.9.16;9 Uhr;0;7
;;11 Uhr;0;18
;;13 Uhr;0;19
;;15 Uhr;0;23
;;17 Uhr;0;20
;;19 Uhr;1;13
;;;;
Freitag,;30.9.16;9 Uhr;0;7
;;11 Uhr;1;19
;;13 Uhr;0;19
;;15 Uhr;0;17
;;17 Uhr;0;8
;;19 Uhr;0;7
;;;;
Samstag,;1.10.16;9 Uhr;0;3
;;11 Uhr;0;9
;;13 Uhr;0;9
;;15 Uhr;0;6
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;3.10.16;9 Uhr;0;5
;;11 Uhr;0;18
;;13 Uhr;0;18
;;15 Uhr;0;20
;;17 Uhr;0;18
;;19 Uhr;0;3
;;;;
Dienstag,;4.10.16;9 Uhr;0;8
;;11 Uhr;0;25
;;13 Uhr;0;29
;;15 Uhr;0;25
;;17 Uhr;0;15
;;19 Uhr;0;3
;;;;
Mittwoch,;5.10.16;9 Uhr;0;12
;;11 Uhr;0;10
;;13 Uhr;1;21
;;15 Uhr;0;29
;;17 Uhr;0;14
;;19 Uhr;0;0
;;;;
Donnerstag,;6.10.16;9 Uhr;0;8
;;11 Uhr;0;18
;;13 Uhr;0;21
;;15 Uhr;0;27
;;17 Uhr;0;20
;;19 Uhr;0;23
;;;;
Freitag,;7.10.16;9 Uhr;0;7
;;11 Uhr;0;18
;;13 Uhr;1;24
;;15 Uhr;0;25
;;17 Uhr;0;12
;;19 Uhr;0;1
;;;;
Samstag,;8.10.16;9 Uhr;0;9
;;11 Uhr;0;16
;;13 Uhr;2;23
;;15 Uhr;0;22
;;17 Uhr;0;0
;;19 Uhr;0;0
;;;;
Montag,;10.10.16;9 Uhr;0;5
;;11 Uhr;0;16
;;13 Uhr;0;17
;;15 Uhr;0;21
;;17 Uhr;0;9
;;19 Uhr;0;8
;;;;
Dienstag,;11.10.16;9 Uhr;0;5
;;11 Uhr;0;18
;;13 Uhr;0;17
;;15 Uhr;0;19
;;17 Uhr;0;21
;;19 Uhr;0;7
;;;;
Mittwoch,;12.10.16;9 Uhr;1;20
;;11 Uhr;0;29
