Samstag,;5.5.18;9 Uhr;0;21;;
;;11 Uhr;0;68;;
;;13 Uhr;1;77;;
;;15 Uhr;1;84;;
;;17 Uhr;0;32;;
;;19 Uhr;;;;
;;;;;;
Montag,;7.5.18;9 Uhr;0;31;;
;;11 Uhr;0;61;;
;;13 Uhr;1;55;;
;;15 Uhr;0;79;;
;;17 Uhr;0;66;;
;;19 Uhr;0;27;;
;;;;;;
Dienstag,;8.5.18;9 Uhr;0;29;;
;;11 Uhr;0;58;;
;;13 Uhr;0;59;;
;;15 Uhr;0;70;;
;;17 Uhr;0;38;;
;;19 Uhr;0;17;;
;;;;;;
Mittwoch,;9.5.18;9 Uhr;0;34;;
;;11 Uhr;0;54;;
;;13 Uhr;0;48;;
;;15 Uhr;3;85;;
;;17 Uhr;4;59;;
;;19 Uhr;;;;
;;;;;;
Donnerstag,;10.5.18;9 Uhr;;;;
;;11 Uhr;;;;
;;13 Uhr;;;;
;;15 Uhr;;;;
;;17 Uhr;;;;
;;19 Uhr;;;;
;;;;;;
Freitag,;11.5.18;9 Uhr;0;34;;
;;11 Uhr;0;74;;
;;13 Uhr;0;81;;
;;15 Uhr;1;87;;
;;17 Uhr;0;68;;
;;19 Uhr;0;21;;
;;;;;;
Samstag,;12.5.18;9 Uhr;0;27;;
